Text,image_url,image_data,category
This was given to me by my now ex-husband for our first Christmas together.  I’ve been holding on to it and I think I am finally able to let it go.,https://media.rtm.com/thegreatexchange/large/4d281a35-8ac1-41a4-a6cd-472574eeeb3b.jpeg,https://media.rtm.com/thegreatexchange/large/4d281a35-8ac1-41a4-a6cd-472574eeeb3b.jpeg,CHRISTMAS
A childhood toy of my ex’s - I was really comforted it by it when we were long distance. Now it’s in a drawer somewhere.,https://media.rtm.com/thegreatexchange/large/fcaf0bed-184e-4d48-a97b-6b5b4c22a211.jpeg,https://media.rtm.com/thegreatexchange/large/fcaf0bed-184e-4d48-a97b-6b5b4c22a211.jpeg,LONG DISTANCE
I broke up with my ex boyfriend 10 days ago. Finally managed to let go off a relationship I was putting all my heart into because I thought we would get married. I put aside the fact that it was a long toxic relationship and my boyfriend did not want it to end because he enjoys being loved but doesn’t care to show any love back. I’d like to exchange this soft toy marking an end of 6 years. ,https://media.rtm.com/thegreatexchange/large/03947b87-a222-4bc9-8480-436e0d218188.jpeg,https://media.rtm.com/thegreatexchange/large/03947b87-a222-4bc9-8480-436e0d218188.jpeg,CLOTHING
My ex gave me this custom stained glass art of the two of us about a month before we broke up for my birthday. She very unceremoniously dumped me after I got into a car accident on my way to see her and now a year later we live in the same city and don’t speak. I’d consider it an improvement after all - she’s an ex for a reason.,https://media.rtm.com/thegreatexchange/large/f5a3947f-6a4c-485c-bd2e-925845325ee0.jpeg,https://media.rtm.com/thegreatexchange/large/f5a3947f-6a4c-485c-bd2e-925845325ee0.jpeg,BIRTHDAY
I got this bear from an ex. I got it a bit after Valentine's one year because he got it on sale. This is one of the only gifts he gave me since he was a notorious cheapskate. He would be unwilling to pay for things and I would often have to offer to pay. We didn't last long after that. ,https://media.rtm.com/thegreatexchange/large/546805ff-ea6e-4540-bec1-14185ad9fb8d.jpeg,https://media.rtm.com/thegreatexchange/large/546805ff-ea6e-4540-bec1-14185ad9fb8d.jpeg,VALENTINE
My ex gave me this cool cat he brought back from Japan. Unfortunately he took one of his guy friends on the trip instead of me.,https://media.rtm.com/thegreatexchange/large/beef280f-372d-40d1-979e-fad80a195c28.jpeg,https://media.rtm.com/thegreatexchange/large/beef280f-372d-40d1-979e-fad80a195c28.jpeg,TRIP
My ex was known for rarely ever buying me any gifts and when she did it was something that she would want. She always wanted me to be someone I’m not which is why she bought me this cross necklace. ,https://media.rtm.com/thegreatexchange/large/85a60a3e-4139-473d-a55b-576e385e5002.jpeg,https://media.rtm.com/thegreatexchange/large/85a60a3e-4139-473d-a55b-576e385e5002.jpeg,JEWELARY
On Valentine’s Day in 2003 my ex stole my heart and told me he loved me. The stuffed puppy he gave me as a Valentine’s Day gift was a permanent fixture on my bed when we were apart. Even though he broke my heart into pieces the next year I still have this stuffed puppy after nearly 20 years!,https://media.rtm.com/thegreatexchange/large/ea0cd4d7-e7a6-4d56-aa39-881fb63a5803.jpeg,https://media.rtm.com/thegreatexchange/large/ea0cd4d7-e7a6-4d56-aa39-881fb63a5803.jpeg,VALENTINE
I don’t know why I held onto it for so long at one time I really liked it. Now it’s just stuff. Clutter. The candle that was in it is long gone and it’s no longer my type of decoration but I can’t seem to get rid of it for some reason.,https://media.rtm.com/thegreatexchange/large/6b3e087f-1be2-431b-ace3-26d55ee5fa2f.jpeg,https://media.rtm.com/thegreatexchange/large/6b3e087f-1be2-431b-ace3-26d55ee5fa2f.jpeg,CLOTHING
My ex thought he was an artist. He painted rocks. I mean really? What is so artistic about this? A paperweight a weapon it is NOT something I would put on display at all. Why did I keep it? I haven't found a good target to use it on....yet,https://media.rtm.com/thegreatexchange/large/1373fc0f-505d-4535-bbfb-f8832a86d2d0.jpeg,https://media.rtm.com/thegreatexchange/large/1373fc0f-505d-4535-bbfb-f8832a86d2d0.jpeg,CLOTHING
I'm getting rid of this weighted blanket that I asked for to help w anxiety....but I realized the ex was triggering the anxiety so I got rid of him instead lol its been 4 years since we broke up (and his new baby is turning 4 soon...do the math LOL),https://media.rtm.com/thegreatexchange/large/b9237501-9844-40ce-81c4-f2fca66f6208.jpeg,https://media.rtm.com/thegreatexchange/large/b9237501-9844-40ce-81c4-f2fca66f6208.jpeg,JEWELARY
The X left his favorite coffee tumbler at the house when he left,https://media.rtm.com/thegreatexchange/large/544ed167-8110-43a9-9d9a-3c1b6f7dcb67.jpeg,https://media.rtm.com/thegreatexchange/large/544ed167-8110-43a9-9d9a-3c1b6f7dcb67.jpeg,ITEM
I love a DIY project. My ex bought me this basic drill when we moved into our first apartment together and my DIY skills consisted of assembling IKEA furniture. He didn’t make it but the drill has moved with me to two new homes including one that I OWN. And now it gets to work on projects like installing new smart locks and replacing outlets! ,https://media.rtm.com/thegreatexchange/large/c4dc2c69-208b-4af2-b689-2f29aa7b29a7.jpeg,https://media.rtm.com/thegreatexchange/large/c4dc2c69-208b-4af2-b689-2f29aa7b29a7.jpeg,CLOTHING
My gift for Christmas after 6 months of dating. A dang heating blanket in a neutral color. No thought and still in the Walmart bag he bought it in that night cause he didn't think we were doing gifts. His were under the tree for 3 weeks.,https://media.rtm.com/thegreatexchange/large/8597799a-e65d-456f-b46e-375c851149d3.jpeg,https://media.rtm.com/thegreatexchange/large/8597799a-e65d-456f-b46e-375c851149d3.jpeg,CHRISTMAS
A little Music box my now ex brought back from Spokane after spending an entire week there with ANOTHER WOMEN. I kept it as a reminder of how shameless he is and to remind myself not to look back when I finally had the courage to walk away from a 5 year commitment.,https://media.rtm.com/thegreatexchange/large/5f404067-b189-4348-a9da-fc7f794cafb8.jpeg,https://media.rtm.com/thegreatexchange/large/5f404067-b189-4348-a9da-fc7f794cafb8.jpeg,MUSIC
My ex gave me this llama in pajamas. I learned later on he took it from a bin for a community fund raiser. Glad he is out of my life. ,https://media.rtm.com/thegreatexchange/large/211cad50-2882-4c27-9b3c-56c04d89ac10.jpeg,https://media.rtm.com/thegreatexchange/large/211cad50-2882-4c27-9b3c-56c04d89ac10.jpeg,CLOTHING
when i first bought my house this was given to my by my ex because he knew i loved giraffes and he thought it would be nice to decorate my home with,https://media.rtm.com/thegreatexchange/large/04406b2c-b0a1-4d31-a461-c125b8511987.jpeg,https://media.rtm.com/thegreatexchange/large/04406b2c-b0a1-4d31-a461-c125b8511987.jpeg,OTHER
He got me this pumpkin for Halloween and I'm ready to let it go. ,https://media.rtm.com/thegreatexchange/large/17b4006a-8c67-4136-8204-f97897bab074.jpeg,https://media.rtm.com/thegreatexchange/large/17b4006a-8c67-4136-8204-f97897bab074.jpeg,OTHER
My ex gave me this tic-tac-toe game for my office. After we broke up I kept it on my desk to entertain visitors. I then lost that job and realized it was as unwinnable as tic-tac-toe.  The memories of this and other former relationships have been relegated to exes and ohhs. Looks like my ex had been playing games with me all along. ,https://media.rtm.com/thegreatexchange/large/e9fda0b8-6581-4542-ab7f-592f91447bd4.jpeg,https://media.rtm.com/thegreatexchange/large/e9fda0b8-6581-4542-ab7f-592f91447bd4.jpeg,CLOTHING
My ex was terrible at giving me thoughtful gifts. He was very good at the cliche but that’s not me at all. These wineglasses were the last gift he gave me (valentines day) and he finally figured it out. I love wine the sunflowers were hand painted by a local artist and they represent a birthmark on my leg I tattooed into a sunflower. It’s been tough to give them up but I’m always reminded of him,https://media.rtm.com/thegreatexchange/large/8c8fe283-83d9-430b-a637-555e5028a3d5.jpeg,https://media.rtm.com/thegreatexchange/large/8c8fe283-83d9-430b-a637-555e5028a3d5.jpeg,VALENTINE
A Nintendo switch he forgot. And I conveniently forgot to return. I have now created my own animal crossing island and the residents are thriving under my love and care,https://media.rtm.com/thegreatexchange/large/9d795ada-72f4-4c23-a718-db19118b0480.jpeg,https://media.rtm.com/thegreatexchange/large/9d795ada-72f4-4c23-a718-db19118b0480.jpeg,SPORTS
We broke up before Christmas…he forgot to take the gifts that he got for me. I don’t even want to open them.  ,https://media.rtm.com/thegreatexchange/large/239b38ad-b017-497f-aca5-0538a2e0e074.jpeg,https://media.rtm.com/thegreatexchange/large/239b38ad-b017-497f-aca5-0538a2e0e074.jpeg,CHRISTMAS
"I had just moved to New York where my ex was and was feeling really lonely and shopping online a lot. I found this one on FAO Schwartz website and fell in love but my ex was one that was always stingy with gifts when there were “better things to spend on"". Long story short our relationship got very rocky within two months of me moving and he got me this to smooth things over but it was too late.",https://media.rtm.com/thegreatexchange/large/4d81b83d-05a2-49ed-92d1-4be05eb036a8.jpeg,https://media.rtm.com/thegreatexchange/large/4d81b83d-05a2-49ed-92d1-4be05eb036a8.jpeg,CLOTHING
I’ve held onto this ring from my first boyfriend for over 13 years. He ended up cheating on me and kept lying after I found out. Why did I even keep this thing?!  We had exchanged these gorgeous claddagh rings at a music festival drunk off beer and I thought it was the sweetest thing. She was tossed outside when I found out he cheated but dragged it back in so she’s a little beat up. Time to go!,https://media.rtm.com/thegreatexchange/large/f265f9d9-3323-4f16-9229-46522ee01468.jpeg,https://media.rtm.com/thegreatexchange/large/f265f9d9-3323-4f16-9229-46522ee01468.jpeg,CHEATED
I got this sweatshirt from a guy I dated in college. At the time I thought it was so sweet that he gave this to me to cuddle up in and keep me warm. I have no clue why I’ve held onto it all these years since that relationship ended (maybe because it smelled like him at first which I found it comforting?) but I’m ready to finally let go and officially move on!,https://media.rtm.com/thegreatexchange/large/03225c66-d751-4fda-8b00-a7c789cdb45d.jpeg,https://media.rtm.com/thegreatexchange/large/03225c66-d751-4fda-8b00-a7c789cdb45d.jpeg,CLOTHING
After we broke up my ex insisted on trying to be friends with me… and he got me these as a birthday gift (months after the break up) and we met up to get coffee because he wanted to give me my gift. It was a little awkward but a nice gesture nonetheless. I am a cook and am not one to throw out perfectly good utensils so I kept them. I think that was one of the last times we spoke lol.,https://media.rtm.com/thegreatexchange/large/abc9856d-1f63-458e-8300-f4ba60d4a4d9.jpeg,https://media.rtm.com/thegreatexchange/large/abc9856d-1f63-458e-8300-f4ba60d4a4d9.jpeg,BIRTHDAY
I still have this very creepy looking bird that’s ceramic that my ex painted for me when we first started dating many years ago. It’s eyes  just looks like there staring through you,https://media.rtm.com/thegreatexchange/large/89f7561a-ff7a-4426-94ba-6a7d94d69285.jpeg,https://media.rtm.com/thegreatexchange/large/89f7561a-ff7a-4426-94ba-6a7d94d69285.jpeg,JEWELARY
This was something he had to have on one our trips...not sure how it lasted this long.  Longer than our relationship that is for sure! ,https://media.rtm.com/thegreatexchange/large/a726a5ea-b827-4733-ab1c-b6b2d05c997b.jpeg,https://media.rtm.com/thegreatexchange/large/a726a5ea-b827-4733-ab1c-b6b2d05c997b.jpeg,TRIP
I'd like to exchange this coffee pot that my ex gave me. It's slow and a pain in my butt just like he was! Coffee comes out cold just like his heart. I'd prefer anything wine related instead of keeping something whiney related! ,https://media.rtm.com/thegreatexchange/large/daeb2930-f038-4ee7-8021-d1bfc52736ca.jpeg,https://media.rtm.com/thegreatexchange/large/daeb2930-f038-4ee7-8021-d1bfc52736ca.jpeg,CLOTHING
My ex gave me this ring in college...I think it was a promise ring...but I loved it blue was my favorite color at that time. His mom explained it was called a star sapphire and she knew because it used to be her ring. I thought it was such a sweet gesture maybe that's why I've kept it for so long. But some promises don't last right?!,https://media.rtm.com/thegreatexchange/large/7e538e69-0e10-4aea-9ded-5ba4462d9c26.jpeg,https://media.rtm.com/thegreatexchange/large/7e538e69-0e10-4aea-9ded-5ba4462d9c26.jpeg,JEWELARY
My ex gave me this silver Tiffany smile necklace for my birthday one year. At the time it made me smile but now the necklace is just tarnished memory of an old fling. Wine would age much better than this has!,https://media.rtm.com/thegreatexchange/large/d5e5dafb-ea96-42d1-8857-e61527b83278.jpeg,https://media.rtm.com/thegreatexchange/large/d5e5dafb-ea96-42d1-8857-e61527b83278.jpeg,BIRTHDAY
I gifted my ex a cutting from my spider plant and he subsequently gifted it back to me after moving across the country. Now my cat likes to snack on it and it adds ambiance to my window. ,https://media.rtm.com/thegreatexchange/large/7b76b2d5-31b8-482d-ab82-ecde661bc8ac.jpeg,https://media.rtm.com/thegreatexchange/large/7b76b2d5-31b8-482d-ab82-ecde661bc8ac.jpeg,GIFT
